datetime,trip_count,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,date,event_count,event_names,event_types,event_locations,maximum_event_impact,is_event,year,month,day,hour,day_of_week,day_name,is_weekend,is_rush_hour,season
2022-11-13 23:00:00,0,-1.5,-3.9,84.0,28.0,15.0,24.1,100.21,2022-11-13,0,No Event,No Event,No Event,0,0,2022,11,13,23,6,Sunday,1,0,Fall
2022-11-14 00:00:00,0,-1.3,-3.0,88.0,26.0,16.0,24.1,100.23,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,0,0,Monday,0,0,Fall
2022-11-14 01:00:00,0,-0.4,-3.3,80.0,26.0,21.0,24.1,100.27,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,1,0,Monday,0,0,Fall
2022-11-14 02:00:00,0,-0.8,-4.4,77.0,27.0,19.0,24.1,100.29,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,2,0,Monday,0,0,Fall
2022-11-14 03:00:00,0,-0.6,-4.8,73.0,28.0,14.0,24.1,100.4,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,3,0,Monday,0,0,Fall
2022-11-14 04:00:00,0,-0.8,-5.4,71.0,28.0,12.0,24.1,100.43,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,4,0,Monday,0,0,Fall
2022-11-14 05:00:00,0,-0.1,-5.8,65.0,30.0,14.0,24.1,100.51,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,5,0,Monday,0,0,Fall
2022-11-14 06:00:00,0,-0.2,-6.2,64.0,27.0,16.0,24.1,100.59,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,6,0,Monday,0,0,Fall
2022-11-14 07:00:00,0,-0.3,-6.9,61.0,28.0,14.0,24.1,100.66,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,7,0,Monday,0,1,Fall
2022-11-14 08:00:00,0,0.0,-6.5,62.0,28.0,14.0,24.1,100.73,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,8,0,Monday,0,1,Fall
2022-11-14 09:00:00,0,0.8,-6.4,59.0,27.0,12.0,24.1,100.76,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,9,0,Monday,0,1,Fall
2022-11-14 10:00:00,0,1.8,-6.1,56.0,28.0,13.0,24.1,100.74,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,10,0,Monday,0,0,Fall
2022-11-14 11:00:00,0,3.1,-8.2,43.0,30.0,21.0,24.1,100.76,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,11,0,Monday,0,0,Fall
2022-11-14 12:00:00,0,4.5,-7.9,40.0,31.0,16.0,24.1,100.73,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,12,0,Monday,0,0,Fall
2022-11-14 13:00:00,0,3.0,-7.7,45.0,31.0,18.0,24.1,100.71,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,13,0,Monday,0,0,Fall
2022-11-14 14:00:00,0,3.1,-8.2,43.0,32.0,13.0,24.1,100.72,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,14,0,Monday,0,0,Fall
2022-11-14 15:00:00,0,3.1,-7.7,45.0,32.0,16.0,24.1,100.75,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,15,0,Monday,0,0,Fall
2022-11-14 16:00:00,0,2.8,-7.6,46.0,34.0,15.0,24.1,100.78,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,16,0,Monday,0,1,Fall
2022-11-14 17:00:00,0,2.6,-8.4,44.0,33.0,16.0,24.1,100.81,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,17,0,Monday,0,1,Fall
2022-11-14 18:00:00,0,2.3,-7.2,50.0,2.0,13.0,24.1,100.81,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,18,0,Monday,0,1,Fall
2022-11-14 19:00:00,0,2.1,-7.5,49.0,3.0,10.0,24.1,100.86,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,19,0,Monday,0,0,Fall
2022-11-14 20:00:00,0,1.0,-7.1,55.0,4.0,9.0,24.1,100.88,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,20,0,Monday,0,0,Fall
2022-11-14 21:00:00,0,0.6,-6.3,60.0,3.0,10.0,24.1,100.89,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,21,0,Monday,0,0,Fall
2022-11-14 22:00:00,0,0.7,-6.2,60.0,6.0,7.0,24.1,100.9,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,22,0,Monday,0,0,Fall
2022-11-14 23:00:00,0,-0.2,-5.9,66.0,2.0,9.0,24.1,100.93,2022-11-14,0,No Event,No Event,No Event,0,0,2022,11,14,23,0,Monday,0,0,Fall
2022-11-15 00:00:00,0,-0.8,-5.2,72.0,1.0,8.0,24.1,100.92,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,0,1,Tuesday,0,0,Fall
2022-11-15 01:00:00,0,-1.9,-5.0,79.0,36.0,10.0,24.1,100.95,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,1,1,Tuesday,0,0,Fall
2022-11-15 02:00:00,0,-1.9,-5.0,79.0,2.0,7.0,24.1,100.97,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,2,1,Tuesday,0,0,Fall
2022-11-15 03:00:00,0,-0.6,-4.7,74.0,5.0,13.0,24.1,100.98,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,3,1,Tuesday,0,0,Fall
2022-11-15 04:00:00,0,-0.4,-6.3,65.0,5.0,11.0,24.1,100.98,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,4,1,Tuesday,0,0,Fall
2022-11-15 05:00:00,0,-0.5,-7.9,58.0,5.0,10.0,24.1,101.0,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,5,1,Tuesday,0,0,Fall
2022-11-15 06:00:00,0,-0.9,-8.0,59.0,5.0,13.0,24.1,100.99,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,6,1,Tuesday,0,0,Fall
2022-11-15 07:00:00,0,-0.9,-7.7,60.0,4.0,12.0,24.1,101.01,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,7,1,Tuesday,0,1,Fall
2022-11-15 08:00:00,0,-0.3,-7.5,59.0,5.0,13.0,24.1,100.97,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,8,1,Tuesday,0,1,Fall
2022-11-15 09:00:00,0,0.0,-7.4,58.0,6.0,13.0,24.1,100.96,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,9,1,Tuesday,0,1,Fall
2022-11-15 10:00:00,0,0.2,-6.1,63.0,6.0,17.0,24.1,100.82,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,10,1,Tuesday,0,0,Fall
2022-11-15 11:00:00,0,0.2,-5.8,64.0,7.0,18.0,4.8,100.87,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,11,1,Tuesday,0,0,Fall
2022-11-15 12:00:00,0,-1.0,-1.7,95.0,5.0,19.0,3.2,100.7,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,12,1,Tuesday,0,0,Fall
2022-11-15 13:00:00,0,-1.3,-1.3,100.0,5.0,18.0,1.6,100.57,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,13,1,Tuesday,0,0,Fall
2022-11-15 14:00:00,0,-1.5,-1.5,100.0,4.0,19.0,1.2,100.47,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,14,1,Tuesday,0,0,Fall
2022-11-15 15:00:00,0,0.0,-0.2,99.0,6.0,18.0,16.1,100.34,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,15,1,Tuesday,0,0,Fall
2022-11-15 16:00:00,0,-0.3,-0.3,100.0,6.0,26.0,19.3,100.3,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,16,1,Tuesday,0,1,Fall
2022-11-15 17:00:00,0,0.7,-2.8,77.0,7.0,24.0,24.1,100.3,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,17,1,Tuesday,0,1,Fall
2022-11-15 18:00:00,0,0.5,-3.0,77.0,7.0,19.0,9.7,100.24,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,18,1,Tuesday,0,1,Fall
2022-11-15 19:00:00,0,0.2,-2.9,79.0,5.0,19.0,9.7,100.19,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,19,1,Tuesday,0,0,Fall
2022-11-15 20:00:00,0,0.2,-2.0,85.0,6.0,20.0,9.7,100.08,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,20,1,Tuesday,0,0,Fall
2022-11-15 21:00:00,0,0.1,-1.2,91.0,7.0,20.0,9.7,99.98,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,21,1,Tuesday,0,0,Fall
2022-11-15 22:00:00,0,-0.3,-0.3,100.0,6.0,24.0,9.7,99.91,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,22,1,Tuesday,0,0,Fall
2022-11-15 23:00:00,0,-0.6,-0.6,100.0,6.0,23.0,9.7,99.79,2022-11-15,0,No Event,No Event,No Event,0,0,2022,11,15,23,1,Tuesday,0,0,Fall
2022-11-16 00:00:00,0,-0.8,-0.8,100.0,5.0,16.0,3.2,99.7,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,0,2,Wednesday,0,0,Fall
2022-11-16 01:00:00,0,-1.1,-1.1,100.0,5.0,16.0,3.2,99.6,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,1,2,Wednesday,0,0,Fall
2022-11-16 02:00:00,0,-1.3,-1.3,100.0,4.0,16.0,1.6,99.51,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,2,2,Wednesday,0,0,Fall
2022-11-16 03:00:00,0,-1.4,-1.4,100.0,3.0,16.0,1.6,99.48,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,3,2,Wednesday,0,0,Fall
2022-11-16 04:00:00,0,-1.8,-1.8,100.0,1.0,20.0,4.8,99.37,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,4,2,Wednesday,0,0,Fall
2022-11-16 05:00:00,0,-1.8,-1.8,100.0,2.0,19.0,9.7,99.34,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,5,2,Wednesday,0,0,Fall
2022-11-16 06:00:00,0,-1.6,-1.8,99.0,3.0,18.0,12.9,99.29,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,6,2,Wednesday,0,0,Fall
2022-11-16 07:00:00,0,-1.4,-1.4,100.0,36.0,13.0,4.8,99.3,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,7,2,Wednesday,0,1,Fall
2022-11-16 08:00:00,0,-1.7,-1.7,100.0,34.0,15.0,6.4,99.32,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,8,2,Wednesday,0,1,Fall
2022-11-16 09:00:00,0,-1.7,-1.7,100.0,34.0,16.0,8.1,99.32,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,9,2,Wednesday,0,1,Fall
2022-11-16 10:00:00,0,-1.6,-1.6,100.0,32.0,13.0,3.2,99.31,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,10,2,Wednesday,0,0,Fall
2022-11-16 11:00:00,0,-1.3,-1.3,100.0,32.0,11.0,8.1,99.31,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,11,2,Wednesday,0,0,Fall
2022-11-16 12:00:00,0,-0.9,-0.9,100.0,32.0,12.0,8.1,99.26,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,12,2,Wednesday,0,0,Fall
2022-11-16 13:00:00,0,-0.2,-1.0,94.0,32.0,12.0,16.1,99.22,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,13,2,Wednesday,0,0,Fall
2022-11-16 14:00:00,0,0.6,-1.7,84.0,31.0,15.0,24.1,99.21,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,14,2,Wednesday,0,0,Fall
2022-11-16 15:00:00,0,0.9,-1.7,83.0,32.0,9.0,24.1,99.21,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,15,2,Wednesday,0,0,Fall
2022-11-16 16:00:00,0,1.4,-1.8,79.0,32.0,8.0,24.1,99.23,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,16,2,Wednesday,0,1,Fall
2022-11-16 17:00:00,0,1.5,-2.4,75.0,29.0,10.0,24.1,99.26,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,17,2,Wednesday,0,1,Fall
2022-11-16 18:00:00,0,1.4,-2.8,74.0,29.0,5.0,24.1,99.27,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,18,2,Wednesday,0,1,Fall
2022-11-16 19:00:00,0,-0.4,-2.8,84.0,27.0,10.0,24.1,99.26,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,19,2,Wednesday,0,0,Fall
2022-11-16 20:00:00,0,-1.1,-2.4,91.0,25.0,9.0,24.1,99.24,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,20,2,Wednesday,0,0,Fall
2022-11-16 21:00:00,0,-0.2,-2.1,88.0,27.0,16.0,24.1,99.19,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,21,2,Wednesday,0,0,Fall
2022-11-16 22:00:00,0,-0.3,-2.1,88.0,27.0,12.0,24.1,99.19,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,22,2,Wednesday,0,0,Fall
2022-11-16 23:00:00,0,0.0,-2.2,85.0,28.0,17.0,24.1,99.13,2022-11-16,0,No Event,No Event,No Event,0,0,2022,11,16,23,2,Wednesday,0,0,Fall
2022-11-17 00:00:00,0,-0.4,-2.0,89.0,28.0,13.0,24.1,99.09,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,0,3,Thursday,0,0,Fall
2022-11-17 01:00:00,0,-0.7,-1.9,92.0,27.0,12.0,24.1,99.06,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,1,3,Thursday,0,0,Fall
2022-11-17 02:00:00,0,-1.1,-1.9,94.0,26.0,14.0,24.1,99.02,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,2,3,Thursday,0,0,Fall
2022-11-17 03:00:00,0,-2.6,-2.7,99.0,27.0,8.0,24.1,99.02,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,3,3,Thursday,0,0,Fall
2022-11-17 04:00:00,0,-2.3,-2.6,98.0,27.0,13.0,24.1,99.02,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,4,3,Thursday,0,0,Fall
2022-11-17 05:00:00,0,-1.9,-3.0,92.0,31.0,16.0,24.1,99.06,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,5,3,Thursday,0,0,Fall
2022-11-17 06:00:00,0,-1.8,-3.6,87.0,30.0,21.0,24.1,99.11,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,6,3,Thursday,0,0,Fall
2022-11-17 07:00:00,0,-1.9,-6.0,73.0,31.0,26.0,24.1,99.16,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,7,3,Thursday,0,1,Fall
2022-11-17 08:00:00,0,-2.5,-6.7,73.0,29.0,21.0,24.1,99.26,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,8,3,Thursday,0,1,Fall
2022-11-17 09:00:00,0,-2.3,-7.1,69.0,30.0,21.0,24.1,99.3,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,9,3,Thursday,0,1,Fall
2022-11-17 10:00:00,0,-2.1,-7.5,67.0,30.0,21.0,24.1,99.35,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,10,3,Thursday,0,0,Fall
2022-11-17 11:00:00,0,-0.9,-6.0,68.0,28.0,27.0,24.1,99.4,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,11,3,Thursday,0,0,Fall
2022-11-17 12:00:00,0,-0.2,-5.5,68.0,29.0,30.0,24.1,99.39,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,12,3,Thursday,0,0,Fall
2022-11-17 13:00:00,0,0.5,-5.2,65.0,29.0,28.0,24.1,99.37,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,13,3,Thursday,0,0,Fall
2022-11-17 14:00:00,0,0.7,-4.5,69.0,29.0,24.0,24.1,99.4,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,14,3,Thursday,0,0,Fall
2022-11-17 15:00:00,0,1.0,-4.8,66.0,28.0,30.0,24.1,99.4,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,15,3,Thursday,0,0,Fall
2022-11-17 16:00:00,0,0.5,-4.8,68.0,28.0,14.0,24.1,99.4,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,16,3,Thursday,0,1,Fall
2022-11-17 17:00:00,0,0.7,-4.2,70.0,26.0,23.0,24.1,99.4,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,17,3,Thursday,0,1,Fall
2022-11-17 18:00:00,0,0.6,-3.3,75.0,24.0,21.0,24.1,99.41,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,18,3,Thursday,0,1,Fall
2022-11-17 19:00:00,0,-0.2,-3.8,77.0,24.0,10.0,24.1,99.35,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,19,3,Thursday,0,0,Fall
2022-11-17 20:00:00,0,0.4,-3.8,74.0,21.0,13.0,24.1,99.33,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,20,3,Thursday,0,0,Fall
2022-11-17 21:00:00,0,0.4,-2.9,79.0,22.0,16.0,24.1,99.3,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,21,3,Thursday,0,0,Fall
2022-11-17 22:00:00,0,-0.6,-0.8,98.0,24.0,30.0,9.7,99.27,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,22,3,Thursday,0,0,Fall
2022-11-17 23:00:00,0,-1.1,-1.4,98.0,24.0,20.0,9.7,99.24,2022-11-17,0,No Event,No Event,No Event,0,0,2022,11,17,23,3,Thursday,0,0,Fall
2022-11-18 00:00:00,0,-1.3,-5.2,75.0,25.0,29.0,24.1,99.24,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,0,4,Friday,0,0,Fall
2022-11-18 01:00:00,0,-1.8,-5.2,78.0,25.0,32.0,24.1,99.19,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,1,4,Friday,0,0,Fall
2022-11-18 02:00:00,0,-2.2,-5.4,78.0,25.0,27.0,24.1,99.15,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,2,4,Friday,0,0,Fall
2022-11-18 03:00:00,0,-2.2,-5.0,82.0,25.0,25.0,24.1,99.17,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,3,4,Friday,0,0,Fall
2022-11-18 04:00:00,0,-2.3,-5.0,82.0,25.0,20.0,24.1,99.15,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,4,4,Friday,0,0,Fall
2022-11-18 05:00:00,0,-2.1,-4.9,81.0,25.0,24.0,24.1,99.16,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,5,4,Friday,0,0,Fall
2022-11-18 06:00:00,0,-2.0,-4.8,81.0,26.0,22.0,24.1,99.16,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,6,4,Friday,0,0,Fall
2022-11-18 07:00:00,0,-2.0,-4.5,83.0,27.0,19.0,24.1,99.18,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,7,4,Friday,0,1,Fall
2022-11-18 08:00:00,0,-1.6,-4.0,84.0,25.0,21.0,24.1,99.18,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,8,4,Friday,0,1,Fall
2022-11-18 09:00:00,0,-0.8,-3.7,81.0,26.0,24.0,24.1,99.2,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,9,4,Friday,0,1,Fall
2022-11-18 10:00:00,0,-0.5,-4.2,76.0,25.0,27.0,24.1,99.21,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,10,4,Friday,0,0,Fall
2022-11-18 11:00:00,0,0.1,-5.2,68.0,25.0,37.0,24.1,99.22,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,11,4,Friday,0,0,Fall
2022-11-18 12:00:00,0,0.2,-5.8,64.0,26.0,37.0,24.1,99.18,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,12,4,Friday,0,0,Fall
2022-11-18 13:00:00,0,1.3,-5.8,59.0,25.0,34.0,24.1,99.15,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,13,4,Friday,0,0,Fall
2022-11-18 14:00:00,0,0.6,-6.4,59.0,26.0,35.0,24.1,99.16,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,14,4,Friday,0,0,Fall
2022-11-18 15:00:00,0,0.5,-6.0,62.0,26.0,32.0,24.1,99.17,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,15,4,Friday,0,0,Fall
2022-11-18 16:00:00,0,-0.4,-5.9,67.0,25.0,33.0,24.1,99.23,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,16,4,Friday,0,1,Fall
2022-11-18 17:00:00,0,-1.2,-5.5,73.0,25.0,32.0,24.1,99.26,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,17,4,Friday,0,1,Fall
2022-11-18 18:00:00,0,-1.6,-5.6,74.0,25.0,28.0,24.1,99.33,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,18,4,Friday,0,1,Fall
2022-11-18 19:00:00,0,-1.4,-5.0,77.0,24.0,25.0,24.1,99.37,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,19,4,Friday,0,0,Fall
2022-11-18 20:00:00,0,-1.8,-5.0,78.0,24.0,24.0,24.1,99.43,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,20,4,Friday,0,0,Fall
2022-11-18 21:00:00,0,-1.9,-4.7,81.0,25.0,23.0,24.1,99.44,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,21,4,Friday,0,0,Fall
2022-11-18 22:00:00,0,-1.9,-5.0,79.0,25.0,34.0,24.1,99.44,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,22,4,Friday,0,0,Fall
2022-11-18 23:00:00,0,-2.0,-5.9,75.0,24.0,36.0,24.1,99.45,2022-11-18,0,No Event,No Event,No Event,0,0,2022,11,18,23,4,Friday,0,0,Fall
2022-11-19 00:00:00,0,-2.3,-6.3,74.0,24.0,27.0,24.1,99.5,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,0,5,Saturday,1,0,Fall
2022-11-19 01:00:00,0,-2.7,-6.8,73.0,24.0,27.0,24.1,99.52,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,1,5,Saturday,1,0,Fall
2022-11-19 02:00:00,0,-3.1,-7.3,73.0,24.0,28.0,24.1,99.55,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,2,5,Saturday,1,0,Fall
2022-11-19 03:00:00,0,-3.6,-8.0,71.0,24.0,23.0,24.1,99.55,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,3,5,Saturday,1,0,Fall
2022-11-19 04:00:00,0,-4.3,-7.9,76.0,25.0,26.0,24.1,99.55,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,4,5,Saturday,1,0,Fall
2022-11-19 05:00:00,0,-4.0,-8.5,71.0,26.0,23.0,24.1,99.55,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,5,5,Saturday,1,0,Fall
2022-11-19 06:00:00,0,-4.5,-8.3,75.0,23.0,14.0,24.1,99.56,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,6,5,Saturday,1,0,Fall
2022-11-19 07:00:00,0,-4.6,-8.7,73.0,22.0,15.0,24.1,99.56,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,7,5,Saturday,1,1,Fall
2022-11-19 08:00:00,0,-4.9,-9.3,71.0,24.0,23.0,24.1,99.58,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,8,5,Saturday,1,1,Fall
2022-11-19 09:00:00,0,-3.9,-10.2,62.0,23.0,32.0,24.1,99.59,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,9,5,Saturday,1,1,Fall
2022-11-19 10:00:00,0,-3.4,-10.5,58.0,25.0,28.0,24.1,99.55,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,10,5,Saturday,1,0,Fall
2022-11-19 11:00:00,0,-1.9,-11.1,50.0,22.0,21.0,24.1,99.51,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,11,5,Saturday,1,0,Fall
2022-11-19 12:00:00,0,-2.0,-11.0,50.0,25.0,32.0,24.1,99.43,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,12,5,Saturday,1,0,Fall
2022-11-19 13:00:00,0,-2.0,-10.8,51.0,24.0,33.0,24.1,99.32,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,13,5,Saturday,1,0,Fall
2022-11-19 14:00:00,0,-2.1,-8.3,62.0,22.0,28.0,19.3,99.27,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,14,5,Saturday,1,0,Fall
2022-11-19 15:00:00,0,-1.7,-8.9,58.0,23.0,34.0,24.1,99.2,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,15,5,Saturday,1,0,Fall
2022-11-19 16:00:00,0,-2.0,-9.8,55.0,24.0,31.0,24.1,99.21,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,16,5,Saturday,1,1,Fall
2022-11-19 17:00:00,0,-1.6,-9.3,56.0,20.0,14.0,24.1,99.16,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,17,5,Saturday,1,1,Fall
2022-11-19 18:00:00,0,-1.8,-6.6,70.0,21.0,32.0,24.1,99.14,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,18,5,Saturday,1,1,Fall
2022-11-19 19:00:00,0,-2.5,-2.5,100.0,22.0,22.0,2.4,99.15,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,19,5,Saturday,1,0,Fall
2022-11-19 20:00:00,0,-2.3,-7.9,66.0,24.0,23.0,24.1,99.08,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,20,5,Saturday,1,0,Fall
2022-11-19 21:00:00,0,-3.0,-9.6,61.0,26.0,32.0,24.1,99.01,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,21,5,Saturday,1,0,Fall
2022-11-19 22:00:00,0,-3.5,-9.5,64.0,26.0,30.0,24.1,98.97,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,22,5,Saturday,1,0,Fall
2022-11-19 23:00:00,0,-4.1,-8.8,70.0,26.0,28.0,24.1,98.96,2022-11-19,0,No Event,No Event,No Event,0,0,2022,11,19,23,5,Saturday,1,0,Fall
2022-11-20 00:00:00,0,-4.4,-8.6,73.0,26.0,31.0,24.1,98.99,2022-11-20,0,No Event,No Event,No Event,0,0,2022,11,20,0,6,Sunday,1,0,Fall
2022-11-20 01:00:00,0,-5.0,-8.7,75.0,25.0,28.0,24.1,99.03,2022-11-20,0,No Event,No Event,No Event,0,0,2022,11,20,1,6,Sunday,1,0,Fall
