longitude,latitude,station_name,date_time_lst,year,month,day,time_lst,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,weather
-79.63,43.68,TORONTO INTL A,2024-11-17 16:00:00,2024,11,17,16:00,9.3,5.3,76.0,18.0,10.0,24.1,99.27,Rain Showers
-79.63,43.68,TORONTO INTL A,2024-11-17 17:00:00,2024,11,17,17:00,9.4,4.9,73.0,19.0,11.0,24.1,99.3,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-17 18:00:00,2024,11,17,18:00,9.2,5.3,77.0,19.0,9.0,24.1,99.3,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-17 19:00:00,2024,11,17,19:00,9.2,5.5,77.0,17.0,9.0,24.1,99.25,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-17 20:00:00,2024,11,17,20:00,9.0,5.9,81.0,20.0,13.0,24.1,99.18,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-17 21:00:00,2024,11,17,21:00,9.2,6.3,82.0,22.0,15.0,24.1,99.17,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-17 22:00:00,2024,11,17,22:00,9.1,7.0,87.0,23.0,17.0,24.1,99.12,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-17 23:00:00,2024,11,17,23:00,9.6,9.5,99.0,24.0,23.0,19.3,98.97,Rain
-79.63,43.68,TORONTO INTL A,2024-11-18 00:00:00,2024,11,18,00:00,10.0,9.7,98.0,29.0,9.0,24.1,98.98,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 01:00:00,2024,11,18,01:00,10.9,9.5,91.0,32.0,12.0,16.1,99.04,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-18 02:00:00,2024,11,18,02:00,10.1,8.0,87.0,28.0,23.0,16.1,99.06,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 03:00:00,2024,11,18,03:00,7.7,7.1,96.0,27.0,9.0,24.1,99.11,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 04:00:00,2024,11,18,04:00,6.8,5.8,93.0,28.0,11.0,24.1,99.1,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 05:00:00,2024,11,18,05:00,7.0,5.9,93.0,32.0,8.0,24.1,99.17,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 06:00:00,2024,11,18,06:00,6.0,5.6,97.0,29.0,10.0,24.1,99.2,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 07:00:00,2024,11,18,07:00,5.6,5.6,100.0,24.0,10.0,19.3,99.26,Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 08:00:00,2024,11,18,08:00,5.1,5.1,100.0,25.0,6.0,24.1,99.3,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 09:00:00,2024,11,18,09:00,9.1,7.0,87.0,30.0,11.0,24.1,99.34,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 10:00:00,2024,11,18,10:00,10.0,6.2,78.0,29.0,8.0,24.1,99.37,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 11:00:00,2024,11,18,11:00,11.5,6.0,69.0,29.0,18.0,24.1,99.41,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 12:00:00,2024,11,18,12:00,12.8,4.2,56.0,29.0,22.0,24.1,99.31,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 13:00:00,2024,11,18,13:00,13.6,1.9,45.0,31.0,22.0,24.1,99.3,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 14:00:00,2024,11,18,14:00,13.2,1.7,45.0,32.0,23.0,24.1,99.29,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 15:00:00,2024,11,18,15:00,12.8,1.8,47.0,32.0,16.0,24.1,99.31,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 16:00:00,2024,11,18,16:00,12.0,1.3,48.0,32.0,15.0,24.1,99.38,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-18 17:00:00,2024,11,18,17:00,9.2,2.8,64.0,35.0,9.0,24.1,99.45,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 18:00:00,2024,11,18,18:00,8.6,3.5,70.0,36.0,16.0,24.1,99.53,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 19:00:00,2024,11,18,19:00,7.4,3.7,77.0,1.0,14.0,24.1,99.56,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 20:00:00,2024,11,18,20:00,6.8,3.4,79.0,34.0,9.0,24.1,99.57,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 21:00:00,2024,11,18,21:00,6.3,3.2,81.0,36.0,13.0,24.1,99.56,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-18 22:00:00,2024,11,18,22:00,5.2,3.2,87.0,35.0,10.0,24.1,99.56,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-18 23:00:00,2024,11,18,23:00,4.5,3.3,92.0,1.0,8.0,24.1,99.55,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 00:00:00,2024,11,19,00:00,4.3,3.3,94.0,1.0,4.0,24.1,99.57,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 01:00:00,2024,11,19,01:00,3.1,2.6,96.0,30.0,9.0,24.1,99.52,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 02:00:00,2024,11,19,02:00,2.9,2.5,97.0,3.0,11.0,24.1,99.55,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 03:00:00,2024,11,19,03:00,2.8,2.3,97.0,36.0,4.0,24.1,99.51,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 04:00:00,2024,11,19,04:00,3.7,2.6,92.0,4.0,9.0,24.1,99.51,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 05:00:00,2024,11,19,05:00,5.5,2.7,82.0,8.0,7.0,24.1,99.48,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 06:00:00,2024,11,19,06:00,6.0,3.7,85.0,7.0,7.0,24.1,99.46,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 07:00:00,2024,11,19,07:00,6.4,4.7,89.0,6.0,12.0,24.1,99.5,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 08:00:00,2024,11,19,08:00,6.6,4.8,88.0,8.0,17.0,24.1,99.46,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 09:00:00,2024,11,19,09:00,8.0,6.3,89.0,10.0,16.0,24.1,99.41,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 10:00:00,2024,11,19,10:00,8.5,6.2,85.0,11.0,21.0,24.1,99.37,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 11:00:00,2024,11,19,11:00,8.6,6.8,88.0,11.0,19.0,24.1,99.28,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 12:00:00,2024,11,19,12:00,9.0,5.8,80.0,9.0,23.0,24.1,99.14,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 13:00:00,2024,11,19,13:00,9.7,5.5,75.0,10.0,18.0,24.1,99.12,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 14:00:00,2024,11,19,14:00,8.2,6.0,85.0,9.0,24.0,19.3,99.04,Rain
-79.63,43.68,TORONTO INTL A,2024-11-19 15:00:00,2024,11,19,15:00,8.2,6.8,91.0,10.0,24.0,24.1,99.0,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 16:00:00,2024,11,19,16:00,7.7,7.1,96.0,8.0,20.0,19.3,98.94,Rain
-79.63,43.68,TORONTO INTL A,2024-11-19 17:00:00,2024,11,19,17:00,7.5,7.4,99.0,10.0,15.0,19.3,98.9,Rain
-79.63,43.68,TORONTO INTL A,2024-11-19 18:00:00,2024,11,19,18:00,7.6,6.8,95.0,9.0,19.0,24.1,98.86,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 19:00:00,2024,11,19,19:00,8.0,7.1,94.0,10.0,17.0,24.1,98.82,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 20:00:00,2024,11,19,20:00,8.4,7.0,91.0,9.0,18.0,24.1,98.82,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-19 21:00:00,2024,11,19,21:00,8.2,7.8,97.0,10.0,13.0,16.1,98.85,Rain
-79.63,43.68,TORONTO INTL A,2024-11-19 22:00:00,2024,11,19,22:00,8.4,8.3,99.0,8.0,14.0,24.1,98.8,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-19 23:00:00,2024,11,19,23:00,8.6,8.2,97.0,9.0,9.0,24.1,98.75,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 00:00:00,2024,11,20,00:00,8.9,8.3,96.0,9.0,12.0,24.1,98.73,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 01:00:00,2024,11,20,01:00,8.6,8.6,100.0,12.0,9.0,24.1,98.71,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-20 03:00:00,2024,11,20,03:00,8.5,8.5,100.0,7.0,7.0,6.4,98.73,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 04:00:00,2024,11,20,04:00,8.0,8.0,100.0,4.0,7.0,6.4,98.71,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 05:00:00,2024,11,20,05:00,8.0,8.0,100.0,8.0,6.0,24.1,98.73,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 06:00:00,2024,11,20,06:00,7.9,7.9,100.0,6.0,15.0,24.1,98.65,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 07:00:00,2024,11,20,07:00,7.9,7.9,100.0,9.0,9.0,24.1,98.66,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-20 08:00:00,2024,11,20,08:00,7.9,7.9,100.0,11.0,7.0,12.9,98.68,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 09:00:00,2024,11,20,09:00,8.2,7.8,98.0,7.0,8.0,16.1,98.63,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 10:00:00,2024,11,20,10:00,8.4,7.6,95.0,4.0,4.0,16.1,98.64,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-20 11:00:00,2024,11,20,11:00,8.5,8.4,99.0,5.0,5.0,19.3,98.59,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 12:00:00,2024,11,20,12:00,8.4,8.4,100.0,7.0,8.0,19.3,98.49,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-20 13:00:00,2024,11,20,13:00,8.3,8.3,100.0,9.0,13.0,4.0,98.4,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 14:00:00,2024,11,20,14:00,8.4,8.4,100.0,7.0,14.0,4.8,98.31,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 15:00:00,2024,11,20,15:00,8.5,8.5,100.0,7.0,16.0,4.8,98.21,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 16:00:00,2024,11,20,16:00,8.8,8.8,100.0,9.0,9.0,0.8,98.2,Fog
-79.63,43.68,TORONTO INTL A,2024-11-20 17:00:00,2024,11,20,17:00,9.0,9.0,100.0,5.0,19.0,1.2,98.06,Fog
-79.63,43.68,TORONTO INTL A,2024-11-20 18:00:00,2024,11,20,18:00,8.8,8.8,100.0,8.0,17.0,4.8,97.93,Fog
-79.63,43.68,TORONTO INTL A,2024-11-20 19:00:00,2024,11,20,19:00,9.2,8.4,95.0,8.0,22.0,16.1,97.83,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-20 20:00:00,2024,11,20,20:00,6.8,6.8,100.0,25.0,38.0,9.7,98.02,"Heavy Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 21:00:00,2024,11,20,21:00,6.5,6.5,100.0,28.0,31.0,6.4,98.05,"Moderate Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 22:00:00,2024,11,20,22:00,5.6,5.6,100.0,26.0,27.0,9.7,98.18,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-20 23:00:00,2024,11,20,23:00,4.0,4.0,100.0,25.0,23.0,24.1,98.21,Rain
-79.63,43.68,TORONTO INTL A,2024-11-21 00:00:00,2024,11,21,00:00,4.3,4.1,99.0,27.0,26.0,24.1,98.13,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 01:00:00,2024,11,21,01:00,4.1,3.2,94.0,25.0,19.0,24.1,98.22,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 02:00:00,2024,11,21,02:00,3.7,2.6,93.0,23.0,7.0,24.1,98.24,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 03:00:00,2024,11,21,03:00,3.1,2.0,92.0,24.0,9.0,24.1,98.18,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 04:00:00,2024,11,21,04:00,2.8,2.1,95.0,23.0,4.0,24.1,98.15,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-21 05:00:00,2024,11,21,05:00,2.1,1.8,97.0,20.0,9.0,24.1,98.15,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 06:00:00,2024,11,21,06:00,2.3,2.2,99.0,19.0,4.0,24.1,98.13,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 07:00:00,2024,11,21,07:00,2.7,2.3,97.0,15.0,4.0,24.1,98.14,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 08:00:00,2024,11,21,08:00,3.0,2.2,95.0,22.0,7.0,24.1,98.17,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 09:00:00,2024,11,21,09:00,3.1,2.2,94.0,31.0,4.0,24.1,98.18,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 10:00:00,2024,11,21,10:00,4.0,2.7,92.0,24.0,5.0,24.1,98.19,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 11:00:00,2024,11,21,11:00,4.3,2.3,87.0,17.0,7.0,24.1,98.19,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 12:00:00,2024,11,21,12:00,4.5,1.2,80.0,17.0,5.0,24.1,98.16,Rain
-79.63,43.68,TORONTO INTL A,2024-11-21 13:00:00,2024,11,21,13:00,5.1,1.5,77.0,22.0,12.0,24.1,98.16,Rain
-79.63,43.68,TORONTO INTL A,2024-11-21 14:00:00,2024,11,21,14:00,5.3,1.2,75.0,25.0,9.0,24.1,98.17,Rain
-79.63,43.68,TORONTO INTL A,2024-11-21 15:00:00,2024,11,21,15:00,5.3,0.2,70.0,29.0,5.0,24.1,98.2,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 16:00:00,2024,11,21,16:00,5.2,0.0,69.0,34.0,4.0,24.1,98.24,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 17:00:00,2024,11,21,17:00,4.8,-0.1,70.0,35.0,7.0,24.1,98.28,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 18:00:00,2024,11,21,18:00,3.9,1.9,86.0,35.0,11.0,24.1,98.32,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 19:00:00,2024,11,21,19:00,3.9,2.1,88.0,32.0,10.0,24.1,98.34,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 20:00:00,2024,11,21,20:00,3.9,1.9,87.0,34.0,13.0,24.1,98.35,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 21:00:00,2024,11,21,21:00,4.0,1.6,85.0,32.0,15.0,24.1,98.31,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-21 22:00:00,2024,11,21,22:00,4.1,1.0,80.0,32.0,18.0,24.1,98.28,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-21 23:00:00,2024,11,21,23:00,4.3,2.3,87.0,31.0,17.0,24.1,98.23,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 00:00:00,2024,11,22,00:00,4.3,2.7,90.0,31.0,19.0,24.1,98.18,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 01:00:00,2024,11,22,01:00,4.5,2.8,88.0,32.0,26.0,24.1,98.13,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 02:00:00,2024,11,22,02:00,4.4,3.2,92.0,32.0,26.0,24.1,98.05,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 03:00:00,2024,11,22,03:00,4.3,3.8,97.0,33.0,25.0,9.7,98.0,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-22 04:00:00,2024,11,22,04:00,4.2,4.2,100.0,34.0,25.0,16.1,97.96,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 05:00:00,2024,11,22,05:00,4.1,3.6,97.0,34.0,21.0,24.1,97.94,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 06:00:00,2024,11,22,06:00,4.1,3.5,95.0,35.0,19.0,24.1,97.96,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 07:00:00,2024,11,22,07:00,4.2,3.5,95.0,35.0,21.0,24.1,97.94,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 08:00:00,2024,11,22,08:00,4.3,3.3,93.0,35.0,27.0,24.1,97.88,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 09:00:00,2024,11,22,09:00,4.9,3.9,93.0,35.0,32.0,24.1,97.87,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 10:00:00,2024,11,22,10:00,5.2,5.0,98.0,35.0,26.0,12.9,97.86,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 11:00:00,2024,11,22,11:00,5.7,5.7,100.0,34.0,24.0,8.1,97.86,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-22 12:00:00,2024,11,22,12:00,5.8,5.8,100.0,35.0,26.0,4.0,97.8,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2024-11-22 13:00:00,2024,11,22,13:00,6.4,6.0,97.0,34.0,26.0,19.3,97.77,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 14:00:00,2024,11,22,14:00,6.5,5.1,90.0,35.0,25.0,19.3,97.75,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 15:00:00,2024,11,22,15:00,6.4,4.8,89.0,36.0,27.0,24.1,97.79,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 16:00:00,2024,11,22,16:00,6.8,4.3,84.0,1.0,27.0,19.3,97.86,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 17:00:00,2024,11,22,17:00,6.7,4.3,85.0,36.0,23.0,24.1,97.93,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 18:00:00,2024,11,22,18:00,6.6,5.3,91.0,36.0,24.0,24.1,98.04,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 19:00:00,2024,11,22,19:00,6.7,5.4,92.0,35.0,22.0,24.1,98.11,Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-22 20:00:00,2024,11,22,20:00,6.4,5.2,92.0,4.0,18.0,24.1,98.21,Rain
-79.63,43.68,TORONTO INTL A,2024-11-22 21:00:00,2024,11,22,21:00,5.4,4.4,93.0,35.0,16.0,24.1,98.22,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-22 22:00:00,2024,11,22,22:00,4.9,3.8,92.0,34.0,18.0,24.1,98.26,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-22 23:00:00,2024,11,22,23:00,4.9,4.1,94.0,36.0,25.0,24.1,98.29,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 00:00:00,2024,11,23,00:00,4.3,3.9,97.0,33.0,19.0,24.1,98.35,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 01:00:00,2024,11,23,01:00,4.0,4.0,100.0,35.0,15.0,24.1,98.36,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 02:00:00,2024,11,23,02:00,2.9,2.9,100.0,33.0,14.0,24.1,98.41,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 03:00:00,2024,11,23,03:00,4.2,4.2,100.0,34.0,16.0,24.1,98.5,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 04:00:00,2024,11,23,04:00,3.7,3.7,100.0,36.0,11.0,24.1,98.54,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 05:00:00,2024,11,23,05:00,2.4,2.4,100.0,31.0,13.0,24.1,98.53,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 06:00:00,2024,11,23,06:00,2.8,2.8,100.0,31.0,5.0,24.1,98.57,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 07:00:00,2024,11,23,07:00,3.4,3.4,100.0,27.0,8.0,24.1,98.61,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 08:00:00,2024,11,23,08:00,4.5,4.5,100.0,24.0,7.0,24.1,98.64,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 09:00:00,2024,11,23,09:00,5.9,5.2,95.0,28.0,18.0,24.1,98.66,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 10:00:00,2024,11,23,10:00,7.3,5.9,90.0,28.0,14.0,24.1,98.65,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 11:00:00,2024,11,23,11:00,8.2,4.2,76.0,31.0,25.0,24.1,98.68,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 12:00:00,2024,11,23,12:00,8.4,4.1,74.0,31.0,23.0,24.1,98.63,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 13:00:00,2024,11,23,13:00,8.2,4.3,76.0,31.0,26.0,24.1,98.64,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 14:00:00,2024,11,23,14:00,9.3,3.4,67.0,30.0,28.0,24.1,98.64,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 15:00:00,2024,11,23,15:00,7.9,2.6,69.0,29.0,23.0,24.1,98.69,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 16:00:00,2024,11,23,16:00,7.6,1.2,64.0,30.0,33.0,24.1,98.73,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 17:00:00,2024,11,23,17:00,6.6,1.1,68.0,30.0,37.0,24.1,98.81,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 18:00:00,2024,11,23,18:00,5.0,1.6,79.0,29.0,16.0,24.1,98.9,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 19:00:00,2024,11,23,19:00,5.2,1.3,76.0,29.0,25.0,24.1,98.93,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-23 20:00:00,2024,11,23,20:00,5.2,1.4,76.0,29.0,26.0,24.1,98.95,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 21:00:00,2024,11,23,21:00,3.7,1.1,83.0,28.0,14.0,24.1,98.96,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-23 22:00:00,2024,11,23,22:00,2.8,0.8,87.0,27.0,16.0,24.1,98.97,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-23 23:00:00,2024,11,23,23:00,2.5,1.1,90.0,27.0,16.0,24.1,99.0,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 00:00:00,2024,11,24,00:00,2.8,1.0,88.0,27.0,17.0,24.1,99.0,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 01:00:00,2024,11,24,01:00,2.0,1.1,93.0,27.0,15.0,24.1,99.01,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-24 02:00:00,2024,11,24,02:00,3.0,1.3,89.0,26.0,17.0,24.1,99.06,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 03:00:00,2024,11,24,03:00,2.3,1.2,92.0,27.0,15.0,24.1,99.09,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 04:00:00,2024,11,24,04:00,1.9,1.2,95.0,26.0,12.0,24.1,99.1,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-24 05:00:00,2024,11,24,05:00,2.0,1.2,94.0,23.0,11.0,24.1,99.12,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 06:00:00,2024,11,24,06:00,2.0,1.3,95.0,25.0,17.0,24.1,99.13,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 07:00:00,2024,11,24,07:00,2.4,1.4,93.0,24.0,13.0,24.1,99.16,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-24 08:00:00,2024,11,24,08:00,2.9,1.4,90.0,24.0,17.0,24.1,99.2,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 09:00:00,2024,11,24,09:00,4.1,1.2,82.0,25.0,16.0,24.1,99.26,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 10:00:00,2024,11,24,10:00,5.2,0.2,70.0,27.0,19.0,24.1,99.29,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-24 11:00:00,2024,11,24,11:00,5.9,0.1,66.0,28.0,21.0,24.1,99.3,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 12:00:00,2024,11,24,12:00,6.4,0.0,64.0,28.0,25.0,24.1,99.25,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 13:00:00,2024,11,24,13:00,4.7,0.9,76.0,29.0,28.0,24.1,99.27,Rain Showers
-79.63,43.68,TORONTO INTL A,2024-11-24 14:00:00,2024,11,24,14:00,6.4,-0.2,63.0,29.0,28.0,24.1,99.23,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 15:00:00,2024,11,24,15:00,6.1,-0.3,64.0,28.0,23.0,24.1,99.28,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 16:00:00,2024,11,24,16:00,6.0,-1.1,60.0,30.0,18.0,24.1,99.33,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-24 17:00:00,2024,11,24,17:00,5.1,-1.0,65.0,31.0,21.0,24.1,99.4,Rain
-79.63,43.68,TORONTO INTL A,2024-11-24 18:00:00,2024,11,24,18:00,4.3,-0.4,72.0,32.0,18.0,24.1,99.5,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 19:00:00,2024,11,24,19:00,3.1,-0.6,77.0,30.0,11.0,24.1,99.54,Mainly Clear
-79.63,43.68,TORONTO INTL A,2024-11-24 20:00:00,2024,11,24,20:00,2.5,-0.6,80.0,32.0,12.0,24.1,99.6,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 21:00:00,2024,11,24,21:00,1.8,-0.6,84.0,29.0,10.0,24.1,99.67,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-24 22:00:00,2024,11,24,22:00,1.7,-1.1,82.0,33.0,14.0,24.1,99.68,Clear
-79.63,43.68,TORONTO INTL A,2024-11-24 23:00:00,2024,11,24,23:00,0.4,-1.3,88.0,32.0,10.0,24.1,99.69,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-25 00:00:00,2024,11,25,00:00,0.6,-1.4,87.0,31.0,6.0,24.1,99.7,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-25 01:00:00,2024,11,25,01:00,0.4,-1.0,90.0,2.0,4.0,24.1,99.71,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2024-11-25 02:00:00,2024,11,25,02:00,0.0,-1.9,87.0,35.0,6.0,24.1,99.74,Unknown
-79.63,43.68,TORONTO INTL A,2024-11-25 03:00:00,2024,11,25,03:00,-0.7,-1.7,93.0,2.0,7.0,24.1,99.74,Unknown
